PrescriptionID,ComponentID,LatinName,ChineseName,ComponentQuantity,Barcode
TCMFx2673,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2674,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2677,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2686,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2686,TCMH1042,Gallus gallus domesticus,鸡子黄,TCMH1042,ACLB009-06
TCMF2692,TCMH1079,,胶饴,TCMH1079,
TCMF2693,TCMH1079,,胶饴,TCMH1079,
TCMFx2694,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2701,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2704,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF2711,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2711,TCMH933,Talcum,滑石,TCMH933,
TCMF2718,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2725,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2737,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF2739,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF2748,TCMH1654,Minium,铅丹,TCMH1654,
TCMF2752,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMFx2754,TCMH2254,herba epimedii,仙灵脾,TCMH2254,
TCMF2756,TCMH742,,龟,TCMH742,
TCMF2781,TCMH2512,,樱皮,TCMH2512,
TCMFx2783,TCMH2219,,细茶,TCMH2219,
TCMFx2783,TCMH106,,白石膏,TCMH106,
TCMF2787,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMFx2788,TCMH2512,,樱皮,TCMH2512,
TCMFx2788,TCMH282,,川骨,TCMH282,
TCMF2791,TCMH393,,代赭,TCMH393,
TCMF2792,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2798,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2798,TCMH933,Talcum,滑石,TCMH933,
TCMFx2806,TCMH660,,干苏叶,TCMH660,
TCMFx2807,TCMH81,,白酒,TCMH81,
TCMF2813,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF2817,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2818,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2820,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF2821,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2822,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMFx2823,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF2826,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF2827,TCMH217,Amomum tsaoko crevost et lemarie,草果仁,TCMH217,GQ118666
TCMF2828,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2830,TCMH1941,Echeveria peacockii,石莲肉,TCMH1941,MF818314
TCMF2831,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF2833,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2843,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2845,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMFx2849,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2851,TCMH405,Paeonia suffruticosa andr.,丹皮,TCMH405,
TCMF2857,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF2861,TCMH217,Amomum tsaoko crevost et lemarie,草果仁,TCMH217,GQ118666
TCMF2863,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2864,TCMH923,Radix trichosanthis,花粉,TCMH923,
TCMFx2865,TCMH174,Flos dolichoris,扁豆花,TCMH174,
TCMFx2866,TCMH2264,Semen sojae praepatum,香豉,TCMH2264,
TCMFx2866,TCMH2626,Itoa orientalis hemsl,栀皮,TCMH2626,
TCMFx2867,TCMH184,crystal sugar,冰糖,TCMH184,
TCMF2868,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2869,TCMH923,Radix trichosanthis,花粉,TCMH923,
TCMF2870,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF2875,TCMH405,Paeonia suffruticosa andr.,丹皮,TCMH405,
TCMF2876,TCMH841,,黑芥穗,TCMH841,
TCMFx2877,TCMH405,Paeonia suffruticosa andr.,丹皮,TCMH405,
TCMF2878,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2878,TCMH885,Fructus zizyphi jujubae,红枣,TCMH885,
TCMFx2879,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2881,TCMH1300,Faeces trogopterori,灵脂,TCMH1300,
TCMFx2882,TCMH933,Talcum,滑石,TCMH933,
TCMF2883,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx2884,TCMH424,,当归尾,TCMH424,
TCMFx2885,TCMH2705,Semiaquilegia,紫背天葵子,TCMH2705,
TCMFx2888,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2888,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2888,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF2889,TCMH754,,归尾,TCMH754,
TCMF2894,TCMH756,Cinnamomi cassiae cortex,桂心,TCMH756,
TCMF2896,TCMH742,,龟,TCMH742,
TCMFx641,TCMH1368,Apocyni veneti folium,罗布麻叶,TCMH1368,MK426860
TCMFx646,TCMH553,,发酵虫草菌粉,TCMH553,
TCMFx647,TCMH553,,发酵虫草菌粉,TCMH553,
TCMF648,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx651,TCMH2234,Chebulae fructus immaturus,西青果,TCMH2234,
TCMF654,TCMH720,Tulipa edulis,光慈菇,TCMH720,"GBVT2777-13, GBVP2304-14"
TCMFx1051,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx1066,TCMH2732,Callicarpae formosanae folium,紫珠叶,TCMH2732,
TCMFx1066,TCMH1847,Lonicerae flos,山银花,TCMH1847,
TCMFx1067,TCMH2654,Suis fellis pulvis,猪胆粉,TCMH2654,
TCMF1068,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMF2318,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2318,TCMH1671,,秦蒿,TCMH1671,
TCMF2324,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2325,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2325,TCMH1042,Gallus gallus domesticus,鸡子黄,TCMH1042,ACLB009-06
TCMF2327,TCMH933,Talcum,滑石,TCMH933,
TCMF2328,TCMH2217,,茜草,TCMH2217,
TCMFx2338,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx2342,TCMH392,Carapax eretmochelydis,玳瑁,TCMH392,
TCMFx2342,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2342,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2342,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2342,TCMH1091,Aurum,金箔,TCMH1091,
TCMFx2342,TCMH2492,Silver sheet,银箔,TCMH2492,
TCMF2344,TCMH136,Os pardi,豹骨,TCMH136,
TCMFx2346,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMF2617,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMF2618,TCMH1964,Eupolyphaga seu steleophaga,庶虫,TCMH1964,
TCMF2619,TCMH1388,Corium asini,驴皮,TCMH1388,
TCMFx2622,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx2622,TCMH1666,catharsii molosii,蜣螂,TCMH1666,
TCMFx2623,TCMH923,Radix trichosanthis,花粉,TCMH923,
TCMFx2623,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF2625,TCMH1934,Calx pulveratum,石灰华,TCMH1934,
TCMFx2626,TCMH1688,Qing jin shi,青金石,TCMH1688,
TCMFx2626,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx2626,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2626,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx2626,TCMH1553,,脑石,TCMH1553,
TCMFx2626,TCMH324,Magnetitum,磁石,TCMH324,
TCMFx2626,TCMH2537,Limonitum,禹粮石,TCMH2537,
TCMF2628,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2629,TCMH2030,,松石,TCMH2030,
TCMFx2629,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2629,TCMH2115,Pulvis ferri,铁屑,TCMH2115,
TCMFx2629,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF2632,TCMH694,Testis et penis canis,狗肾,TCMH694,
TCMFx2633,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2633,TCMH364,Semen sojae germinatus,大黄豆卷,TCMH364,
TCMFx2634,TCMH784,Syngnathus sp.,海龙,TCMH784,FBERM005-06
TCMFx2634,TCMH2444,Testis et penis ovis,羊外肾,TCMH2444,
TCMFx2634,TCMH2412,Penis caprae seu ovis,羊鞭,TCMH2412,
TCMFx2634,TCMH2437,Actinolitum,阳起石,TCMH2437,
TCMF2635,TCMH1878,Periostracum serpentis,蛇蜕,TCMH1878,
TCMFx2643,TCMH915,,胡麻油,TCMH915,
TCMFx2643,TCMH2524,,油质基剂,TCMH2524,
TCMFx2644,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2644,TCMH933,Talcum,滑石,TCMH933,
TCMF2645,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2650,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2650,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx2907,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2908,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2909,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2910,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2911,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2912,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2914,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2915,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2915,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2916,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2916,TCMH2695,,猪胆,TCMH2695,
TCMFx2916,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2916,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2916,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2916,TCMH2601,Haematitum,赭石,TCMH2601,
TCMFx2916,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx2917,TCMH20,,安络小皮伞菌乙醇提限物,TCMH20,
TCMFx2917,TCMH19,,安络小皮伞菌粉,TCMH19,
TCMFx2918,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2918,TCMH1358,,鹿尾,TCMH1358,
TCMFx2918,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx2918,TCMH2024,,丝棉,TCMH2024,
TCMFx2918,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx2918,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF2919,TCMH2168,,维生素B,TCMH2168,
TCMF2920,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2921,TCMH2392,,盐酸克仑特罗,TCMH2392,
TCMFx2921,TCMH1403,,马来酸氯苯那敏,TCMH1403,
TCMFx2922,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx2924,TCMH18,,安络小皮菌酒浸液,TCMH18,
TCMFx2926,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2927,TCMH2695,,猪胆,TCMH2695,
TCMFx2927,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2927,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2927,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2927,TCMH2601,Haematitum,赭石,TCMH2601,
TCMFx2927,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx2930,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF2931,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx2933,TCMH17,,安络痛浸膏,TCMH17,
TCMFx2935,TCMH1868,,蛇胆,TCMH1868,
TCMFx2935,TCMH1478,,蜜环粉,TCMH1478,
TCMF2936,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMF2936,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2937,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMF2940,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF2940,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMF2940,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF2940,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2941,TCMH17,,安络痛浸膏,TCMH17,
TCMFx2942,TCMH815,Flos albiziae,合欢花,TCMH815,
TCMF2944,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2945,TCMH2597,,浙贝母流浸膏,TCMH2597,
TCMFx2945,TCMH1386,,氯化铵,TCMH1386,
TCMFx2945,TCMH2394,,盐酸麻黄碱,TCMH2394,
TCMF2946,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF2946,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2950,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx2950,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx2950,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2950,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2952,TCMH2273,,香墨,TCMH2273,
TCMFx2952,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMFx2955,TCMH316,Ailanthi cortex,椿皮,TCMH316,
TCMFx2957,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2957,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2957,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx2957,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMFx2957,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx2958,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx2958,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2958,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2958,TCMH1566,Bos taurus domesticus,牛胆,TCMH1566,
TCMFx2958,TCMH1868,,蛇胆,TCMH1868,
TCMFx2958,TCMH2695,,猪胆,TCMH2695,
TCMFx2958,TCMH1704,,青鱼胆,TCMH1704,
TCMFx2962,TCMH2224,Mirabilitum praeparatum,西瓜霜,TCMH2224,
TCMFx2962,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2962,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx2962,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMF2963,TCMH904,Os tigris,虎骨,TCMH904,
TCMF2963,TCMH2217,,茜草,TCMH2217,
TCMF2963,TCMH2522,,油松节,TCMH2522,
TCMFx2964,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx2964,TCMH1745,,肉桂油,TCMH1745,
TCMFx2964,TCMH2516,,硬脂酸,TCMH2516,
TCMFx2964,TCMH418,,单硬脂酸甘油酯,TCMH418,
TCMFx2965,TCMH1110,Lapis micae aureus,金礞石,TCMH1110,
TCMFx2966,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx2966,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2966,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx2966,TCMH455,Heleocharis dulcis,地栗粉,TCMH455,ITSAO1879-14
TCMFx2968,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx2968,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx2968,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2969,TCMH54,Alumen,白矾,TCMH54,
TCMF2970,TCMH2521,,柚皮,TCMH2521,
TCMF2970,TCMH1745,,肉桂油,TCMH1745,
TCMFx2971,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx2972,TCMH694,Testis et penis canis,狗肾,TCMH694,
TCMFx2972,TCMH1389,,驴肾,TCMH1389,
TCMFx2972,TCMH787,Hippocampus,海马,TCMH787,
TCMFx2972,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMFx2972,TCMH361,,大海米,TCMH361,
TCMFx2974,TCMH1451,Pleione yunnanensis rolfe,毛慈菇,TCMH1451,
TCMFx2974,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2974,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx2974,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2974,TCMH804,,寒食曲,TCMH804,
TCMF2978,TCMH277,,川草,TCMH277,
TCMF2979,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMFx2980,TCMH316,Ailanthi cortex,椿皮,TCMH316,
TCMFx2981,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx2981,TCMH1915,,升药,TCMH1915,
TCMFx2982,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2982,TCMH683,,梗米皮,TCMH683,
TCMF2983,TCMH1356,Embryo cervi,鹿胎,TCMH1356,
TCMFx2989,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx2989,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx2989,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMFx2989,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx2989,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx2990,TCMH70,Bungarus parvus,白花蛇,TCMH70,
TCMFx2990,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx2990,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx2990,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMF2993,TCMH933,Talcum,滑石,TCMH933,
TCMF2993,TCMH287,Clematidis armandii caulis,川木通,TCMH287,
TCMFx2994,TCMH602,,复方五倍子浸膏,TCMH602,
TCMFx2994,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx2996,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx2996,TCMH933,Talcum,滑石,TCMH933,
TCMFx2996,TCMH663,,甘油,TCMH663,
TCMFx2960,TCMH2470,,乙醇,TCMH2470,
TCMF2961,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3001,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx3001,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx3001,TCMH1915,,升药,TCMH1915,
TCMFx3001,TCMH1679,Calomelas,轻粉,TCMH1679,
TCMFx3003,TCMH316,Ailanthi cortex,椿皮,TCMH316,
TCMFx3003,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx3004,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx3004,TCMH2359,,薰衣草油,TCMH2359,
TCMFx3007,TCMH1670,,禽胆膏,TCMH1670,
TCMFx3011,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3011,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx3012,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx3012,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx3012,TCMH2385,,盐酸苯海拉明,TCMH2385,
TCMFx3012,TCMH551,,二甲基亚砜,TCMH551,
TCMFx3013,TCMH54,Alumen,白矾,TCMH54,
TCMF3014,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3017,TCMH1723,,人参茎叶皂甙,TCMH1723,
TCMFx3017,TCMH1978,,树舌多糖粗粉,TCMH1978,
TCMFx3017,TCMH2184,,乌鸡浸膏,TCMH2184,
TCMFx3020,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx3020,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMF3022,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3024,TCMH2021,,四季青干浸膏,TCMH2021,
TCMFx3024,TCMH755,,癸酰乙醛,TCMH755,
TCMFx3026,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3029,TCMH1654,Minium,铅丹,TCMH1654,
TCMFx3029,TCMH2695,,猪胆,TCMH2695,
TCMF3031,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF3031,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMF3033,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3035,TCMH688,,狗鞭,TCMH688,
TCMFx3035,TCMH2412,Penis caprae seu ovis,羊鞭,TCMH2412,
TCMFx3035,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMFx3035,TCMH1379,,驴鞭,TCMH1379,
TCMFx3035,TCMH784,Syngnathus sp.,海龙,TCMH784,FBERM005-06
TCMFx3035,TCMH1563,Aconitum barbatum var. puberulum,牛鞭,TCMH1563,
TCMFx3035,TCMH475,,貂鞭,TCMH475,
TCMFx3036,TCMH702,Fructus setariae germinatus,谷芽,TCMH702,
TCMFx3037,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF3039,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF3039,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMF3041,TCMH1426,,麦麸,TCMH1426,
TCMF3043,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3048,TCMH54,Alumen,白矾,TCMH54,
TCMFx3048,TCMH2424,,氧化镁,TCMH2424,
TCMFx3048,TCMH2065,,碳酸氢钠,TCMH2065,
TCMF3049,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3050,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx3050,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMF3051,TCMH501,Semen malvae verticillatae,冬葵子,TCMH501,
TCMFx3056,TCMH54,Alumen,白矾,TCMH54,
TCMFx3056,TCMH2424,,氧化镁,TCMH2424,
TCMFx3056,TCMH2065,,碳酸氢钠,TCMH2065,
TCMFx3058,TCMH102,Leucas mollissima,白绒草,TCMH102,
TCMFx3058,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx3059,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF3061,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF3063,TCMH1563,Aconitum barbatum var. puberulum,牛鞭,TCMH1563,
TCMFx3064,TCMH1501,,明胶,TCMH1501,
TCMFx3067,TCMH2402,,盐酸小檗碱,TCMH2402,
TCMF3068,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3069,TCMH425,,当归油,TCMH425,
TCMF3071,TCMH1563,Aconitum barbatum var. puberulum,牛鞭,TCMH1563,
TCMFx3073,TCMH155,,苯甲酸,TCMH155,
TCMFx3073,TCMH2007,,水杨酸,TCMH2007,
TCMFx3074,TCMH2592,,樟油,TCMH2592,
TCMFx3080,TCMH2142,,土荆皮酊,TCMH2142,
TCMFx3080,TCMH155,,苯甲酸,TCMH155,
TCMFx3080,TCMH2007,,水杨酸,TCMH2007,
TCMFx3082,TCMH376,Dolichos tenuicaulis,大麻药,TCMH376,
TCMF3083,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx3085,TCMH2732,Callicarpae formosanae folium,紫珠叶,TCMH2732,
TCMFx3085,TCMH1614,,硼酸,TCMH1614,
TCMFx3085,TCMH54,Alumen,白矾,TCMH54,
TCMFx3085,TCMH157,,苯扎溴铵,TCMH157,
TCMF3087,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF3087,TCMH54,Alumen,白矾,TCMH54,
TCMF3087,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3090,TCMH376,Dolichos tenuicaulis,大麻药,TCMH376,
TCMFx3093,TCMH2402,,盐酸小檗碱,TCMH2402,
TCMFx3093,TCMH54,Alumen,白矾,TCMH54,
TCMFx3093,TCMH1614,,硼酸,TCMH1614,
TCMF3097,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF3097,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx3099,TCMH976,Herba hedyotidis chrysotrichae,黄毛耳草,TCMH976,
TCMFx3101,TCMH2402,,盐酸小檗碱,TCMH2402,
TCMFx3101,TCMH1614,,硼酸,TCMH1614,
TCMFx3101,TCMH54,Alumen,白矾,TCMH54,
TCMF3103,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx3104,TCMH2194,,五仁醇浸膏,TCMH2194,
TCMFx3104,TCMH2061,,碳酸钙,TCMH2061,
TCMFx3107,TCMH976,Herba hedyotidis chrysotrichae,黄毛耳草,TCMH976,
TCMF3110,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3112,TCMH2568,Ferrosi sulfas,皂矾,TCMH2568,
TCMFx3114,TCMH124,Semiliquidambar cathayensis,半枫荷,TCMH124,GBVG2218-11
TCMFx3114,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMF3117,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMF3117,TCMH1745,,肉桂油,TCMH1745,
TCMF3117,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMF3118,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx3119,TCMH2214,‎Citrus medica var.sarcodactylis,五指柑,TCMH2214,
TCMF3120,TCMH702,Fructus setariae germinatus,谷芽,TCMH702,
TCMF3120,TCMH2217,,茜草,TCMH2217,
TCMFx3121,TCMH554,Heracleum apaense,法落海,TCMH554,
TCMFx3122,TCMH1301,Sulfur,硫磺,TCMH1301,
TCMF3123,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMF3123,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx3127,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx3128,TCMH319,,雌鸡,TCMH319,
TCMF3130,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF3135,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx3136,TCMH389,Gleditsiae sinensis fructus,大皂角,TCMH389,
TCMFx3136,TCMH1745,,肉桂油,TCMH1745,
TCMFx3138,TCMH54,Alumen,白矾,TCMH54,
TCMFx3138,TCMH1494,,面粉,TCMH1494,
TCMFx3140,TCMH2716,Cercis chinensis bunge,紫荆皮,TCMH2716,
